68212	6	7.91	1	7885
68211	9	9.74	1	7885
68210	12	10.8	1	7885
68217	3	5.8	1	7886
68216	6	7.91	1	7886
68215	9	9.74	1	7886
68214	12	10.8	1	7886
68221	3	5.8	1	7887
68220	6	7.91	1	7887
68219	9	9.74	1	7887
68218	12	10.8	1	7887
68225	3	5.8	1	7888
68224	6	7.91	1	7888
68223	9	9.74	1	7888
68222	12	10.8	1	7888
68229	3	5.8	1	7889
68228	6	7.91	1	7889
68227	9	9.74	1	7889
68226	12	10.8	1	7889
68233	3	5.8	1	7890
68232	6	7.91	1	7890
68231	9	9.74	1	7890
68230	12	10.8	1	7890
68237	3	5.8	1	7891
68236	6	7.91	1	7891
68235	9	9.74	1	7891
68234	12	10.8	1	7891
68241	3	5.8	1	7892
68240	6	7.91	1	7892
68239	9	9.74	1	7892
68238	12	10.8	1	7892
68245	3	5.8	1	7893
68244	6	7.91	1	7893
68243	9	9.74	1	7893
68242	12	10.8	1	7893
68249	3	5.8	1	7894
68248	6	7.91	1	7894
68247	9	9.74	1	7894
68246	12	10.8	1	7894
68253	3	5.8	1	7895
68252	6	7.91	1	7895
68251	9	9.74	1	7895
68250	12	10.8	1	7895
68257	3	5.8	1	7896
68256	6	7.91	1	7896
68255	9	9.74	1	7896
68254	12	10.8	1	7896
68261	3	5.8	1	7897
68260	6	7.91	1	7897
68259	9	9.74	1	7897
68258	12	10.8	1	7897
68265	3	5.8	1	7898
68264	6	7.91	1	7898
68263	9	9.74	1	7898
68262	12	10.8	1	7898
68269	3	5.8	1	7899
68268	6	7.91	1	7899
68267	9	9.74	1	7899
68266	12	10.8	1	7899
68273	3	5.8	1	7900
68272	6	7.91	1	7900
68271	9	9.74	1	7900
68270	12	10.8	1	7900
68277	3	5.8	1	7901
68276	6	7.91	1	7901
68275	9	9.74	1	7901
68274	12	10.8	1	7901
68281	3	5.8	1	7902
68280	6	7.91	1	7902
68279	9	9.74	1	7902
68278	12	10.8	1	7902
68285	3	5.8	1	7903
68284	6	7.91	1	7903
68283	9	9.74	1	7903
68282	12	10.8	1	7903
68289	3	5.8	1	7904
68288	6	7.91	1	7904
68287	9	9.74	1	7904
68286	12	10.8	1	7904
68293	3	5.8	1	7905
68292	6	7.91	1	7905
68291	9	9.74	1	7905
68290	12	10.8	1	7905
68297	3	5.8	1	7906
68296	6	7.91	1	7906
68295	9	9.74	1	7906
68294	12	10.8	1	7906
68301	3	5.8	1	7907
68300	6	7.91	1	7907
68299	9	9.74	1	7907
68298	12	10.8	1	7907
68305	3	5.8	1	7908
68304	6	7.91	1	7908
68303	9	9.74	1	7908
68302	12	10.8	1	7908
68309	3	5.8	1	7909
68308	6	7.91	1	7909
68307	9	9.74	1	7909
68306	12	10.8	1	7909
68313	3	5.8	1	7910
68312	6	7.91	1	7910
68311	9	9.74	1	7910
68310	12	10.8	1	7910
68317	3	5.8	1	7911
68316	6	7.91	1	7911
68315	9	9.74	1	7911
68314	12	10.8	1	7911
68321	3	5.8	1	7912
68320	6	7.91	1	7912
68319	9	9.74	1	7912
68318	12	10.8	1	7912
68325	3	5.8	1	7913
68324	6	7.91	1	7913
68323	9	9.74	1	7913
68322	12	10.8	1	7913
68329	3	5.8	1	7914
68328	6	7.91	1	7914
68327	9	9.74	1	7914
68326	12	10.8	1	7914
68333	3	5.8	1	7915
68332	6	7.91	1	7915
68331	9	9.74	1	7915
68330	12	10.8	1	7915
68337	3	5.8	1	7916
68336	6	7.91	1	7916
68335	9	9.74	1	7916
68334	12	10.8	1	7916
68341	3	5.8	1	7917
68340	6	7.91	1	7917
68339	9	9.74	1	7917
68338	12	10.8	1	7917
68345	3	5.8	1	7918
68344	6	7.91	1	7918
68343	9	9.74	1	7918
68342	12	10.8	1	7918
68349	3	5.8	1	7919
68348	6	7.91	1	7919
68347	9	9.74	1	7919
68346	12	10.8	1	7919
68353	3	5.8	1	7920
68352	6	7.91	1	7920
68351	9	9.74	1	7920
68350	12	10.8	1	7920
68357	3	5.8	1	7921
68356	6	7.91	1	7921
68355	9	9.74	1	7921
68354	12	10.8	1	7921
68361	3	5.8	1	7922
68360	6	7.91	1	7922
68359	9	9.74	1	7922
68358	12	10.8	1	7922
68365	3	5.8	1	7923
68364	6	7.91	1	7923
68363	9	9.74	1	7923
68362	12	10.8	1	7923
68369	3	5.8	1	7924
68368	6	7.91	1	7924
68367	9	9.74	1	7924
68366	12	10.8	1	7924
68373	3	5.8	1	7925
68372	6	7.91	1	7925
68371	9	9.74	1	7925
68370	12	10.8	1	7925
68377	3	5.8	1	7926
68376	6	7.91	1	7926
68375	9	9.74	1	7926
68374	12	10.8	1	7926
68381	3	5.8	1	7927
68380	6	7.91	1	7927
68379	9	9.74	1	7927
68378	12	10.8	1	7927
68385	3	5.8	1	7928
68384	6	7.91	1	7928
68383	9	9.74	1	7928
68382	12	10.8	1	7928
68389	3	5.8	1	7929
68388	6	7.91	1	7929
68387	9	9.74	1	7929
68386	12	10.8	1	7929
68393	3	5.8	1	7930
68392	6	7.91	1	7930
68391	9	9.74	1	7930
68390	12	10.8	1	7930
68397	3	5.8	1	7931
68396	6	7.91	1	7931
68395	9	9.74	1	7931
68394	12	10.8	1	7931
68401	3	5.8	1	7932
68400	6	7.91	1	7932
68399	9	9.74	1	7932
68398	12	10.8	1	7932
68405	3	5.8	1	7933
68404	6	7.91	1	7933
68403	9	9.74	1	7933
68402	12	10.8	1	7933
68409	3	5.8	1	7934
68408	6	7.91	1	7934
68407	9	9.74	1	7934
68406	12	10.8	1	7934
68413	3	5.8	1	7935
68412	6	7.91	1	7935
68411	9	9.74	1	7935
68410	12	10.8	1	7935
68417	3	5.8	1	7936
68416	6	7.91	1	7936
68415	9	9.74	1	7936
68414	12	10.8	1	7936
68421	3	5.8	1	7937
68420	6	7.91	1	7937
68419	9	9.74	1	7937
68418	12	10.8	1	7937
68425	3	5.8	1	7938
68424	6	7.91	1	7938
68423	9	9.74	1	7938
68422	12	10.8	1	7938
68429	3	5.8	1	7939
68428	6	7.91	1	7939
68427	9	9.74	1	7939
68426	12	10.8	1	7939
68433	3	5.8	1	7940
68432	6	7.91	1	7940
68431	9	9.74	1	7940
68430	12	10.8	1	7940
68437	3	5.8	1	7941
68436	6	7.91	1	7941
68435	9	9.74	1	7941
68434	12	10.8	1	7941
68441	3	5.8	1	7942
68440	6	7.91	1	7942
68439	9	9.74	1	7942
68438	12	10.8	1	7942
68445	3	5.8	1	7943
68444	6	7.91	1	7943
68443	9	9.74	1	7943
68442	12	10.8	1	7943
68449	3	5.8	1	7944
68448	6	7.91	1	7944
68447	9	9.74	1	7944
68446	12	10.8	1	7944
68453	3	5.8	1	7945
68452	6	7.91	1	7945
68451	9	9.74	1	7945
68450	12	10.8	1	7945
68457	3	5.8	1	7946
68456	6	7.91	1	7946
68455	9	9.74	1	7946
68454	12	10.8	1	7946
68461	3	5.8	1	7947
68460	6	7.91	1	7947
68459	9	9.74	1	7947
68458	12	10.8	1	7947
68465	3	5.8	1	7948
68464	6	7.91	1	7948
68463	9	9.74	1	7948
68462	12	10.8	1	7948
68469	3	5.8	1	7949
68468	6	7.91	1	7949
68467	9	9.74	1	7949
68466	12	10.8	1	7949
68473	3	5.8	1	7950
68472	6	7.91	1	7950
68471	9	9.74	1	7950
68470	12	10.8	1	7950
68477	3	5.8	1	7951
68476	6	7.91	1	7951
68475	9	9.74	1	7951
68474	12	10.8	1	7951
68481	3	5.8	1	7952
68480	6	7.91	1	7952
68479	9	9.74	1	7952
68478	12	10.8	1	7952
68485	3	5.8	1	7953
68484	6	7.91	1	7953
68483	9	9.74	1	7953
68482	12	10.8	1	7953
68489	3	5.8	1	7954
68488	6	7.91	1	7954
68487	9	9.74	1	7954
68486	12	10.8	1	7954
68493	3	5.8	1	7955
68492	6	7.91	1	7955
68491	9	9.74	1	7955
68490	12	10.8	1	7955
68497	3	5.8	1	7956
68496	6	7.91	1	7956
68495	9	9.74	1	7956
68494	12	10.8	1	7956
68501	3	5.8	1	7957
68500	6	7.91	1	7957
68499	9	9.74	1	7957
68498	12	10.8	1	7957
68505	3	5.8	1	7958
68504	6	7.91	1	7958
68503	9	9.74	1	7958
68502	12	10.8	1	7958
68509	3	5.8	1	7959
68508	6	7.91	1	7959
68507	9	9.74	1	7959
68506	12	10.8	1	7959
68513	3	5.8	1	7960
68512	6	7.91	1	7960
68511	9	9.74	1	7960
68510	12	10.8	1	7960
68517	3	5.8	1	7961
68516	6	7.91	1	7961
68515	9	9.74	1	7961
68514	12	10.8	1	7961
68521	3	5.8	1	7962
68520	6	7.91	1	7962
68519	9	9.74	1	7962
68518	12	10.8	1	7962
68525	3	5.8	1	7963
68524	6	7.91	1	7963
68523	9	9.74	1	7963
68522	12	10.8	1	7963
68529	3	5.8	1	7964
68528	6	7.91	1	7964
68527	9	9.74	1	7964
68526	12	10.8	1	7964
68533	3	5.8	1	7965
68532	6	7.91	1	7965
68531	9	9.74	1	7965
68530	12	10.8	1	7965
68537	3	5.8	1	7966
68536	6	7.91	1	7966
68535	9	9.74	1	7966
68534	12	10.8	1	7966
68541	3	5.8	1	7967
68540	6	7.91	1	7967
68539	9	9.74	1	7967
68538	12	10.8	1	7967
68545	3	5.8	1	7968
68544	6	7.91	1	7968
68543	9	9.74	1	7968
68542	12	10.8	1	7968
68549	3	5.8	1	7969
68548	6	7.91	1	7969
68547	9	9.74	1	7969
68546	12	10.8	1	7969
68553	3	5.8	1	7970
68552	6	7.91	1	7970
68551	9	9.74	1	7970
68550	12	10.8	1	7970
68557	3	5.8	1	7971
68556	6	7.91	1	7971
68555	9	9.74	1	7971
68554	12	10.8	1	7971
68561	3	5.8	1	7972
68560	6	7.91	1	7972
68559	9	9.74	1	7972
68558	12	10.8	1	7972
68565	3	5.8	1	7973
68564	6	7.91	1	7973
68563	9	9.74	1	7973
68562	12	10.8	1	7973
68569	3	5.8	1	7974
68568	6	7.91	1	7974
68567	9	9.74	1	7974
68566	12	10.8	1	7974
68573	3	5.8	1	7975
68572	6	7.91	1	7975
68571	9	9.74	1	7975
68570	12	10.8	1	7975
68577	3	5.8	1	7976
68576	6	7.91	1	7976
68575	9	9.74	1	7976
68574	12	10.8	1	7976
68581	3	5.8	1	7977
68580	6	7.91	1	7977
68579	9	9.74	1	7977
68578	12	10.8	1	7977
68585	3	5.8	1	7978
68584	6	7.91	1	7978
68583	9	9.74	1	7978
68582	12	10.8	1	7978
68589	3	5.8	1	7979
68588	6	7.91	1	7979
68587	9	9.74	1	7979
68586	12	10.8	1	7979
68593	3	5.8	1	7980
68592	6	7.91	1	7980
68591	9	9.74	1	7980
68590	12	10.8	1	7980
68597	3	5.8	1	7981
68596	6	7.91	1	7981
68595	9	9.74	1	7981
68594	12	10.8	1	7981
68601	3	5.8	1	7982
68600	6	7.91	1	7982
68599	9	9.74	1	7982
68598	12	10.8	1	7982
68605	3	5.8	1	7983
68604	6	7.91	1	7983
68603	9	9.74	1	7983
68602	12	10.8	1	7983
68609	3	5.8	1	7984
68608	6	7.91	1	7984
68607	9	9.74	1	7984
68606	12	10.8	1	7984
68613	3	5.8	1	7985
68612	6	7.91	1	7985
68611	9	9.74	1	7985
68610	12	10.8	1	7985
68617	3	5.8	1	7986
68616	6	7.91	1	7986
68615	9	9.74	1	7986
68614	12	10.8	1	7986
68621	3	5.8	1	7987
68620	6	7.91	1	7987
68619	9	9.74	1	7987
68618	12	10.8	1	7987
68625	3	5.8	1	7988
68624	6	7.91	1	7988
68623	9	9.74	1	7988
68622	12	10.8	1	7988
68629	3	5.8	1	7989
68628	6	7.91	1	7989
68627	9	9.74	1	7989
68626	12	10.8	1	7989
68633	3	5.8	1	7990
68632	6	7.91	1	7990
68631	9	9.74	1	7990
68630	12	10.8	1	7990
68637	3	5.8	1	7991
68636	6	7.91	1	7991
68635	9	9.74	1	7991
68634	12	10.8	1	7991
68641	3	5.8	1	7992
68640	6	7.91	1	7992
68639	9	9.74	1	7992
68638	12	10.8	1	7992
68645	3	5.8	1	7993
68644	6	7.91	1	7993
68643	9	9.74	1	7993
68642	12	10.8	1	7993
68649	3	5.8	1	7994
68648	6	7.91	1	7994
68647	9	9.74	1	7994
68646	12	10.8	1	7994
68653	3	5.8	1	7995
68652	6	7.91	1	7995
68651	9	9.74	1	7995
68650	12	10.8	1	7995
68657	3	5.8	1	7996
68656	6	7.91	1	7996
68655	9	9.74	1	7996
68654	12	10.8	1	7996
68661	3	5.8	1	7997
68660	6	7.91	1	7997
68659	9	9.74	1	7997
68658	12	10.8	1	7997
68665	3	5.8	1	7998
68664	6	7.91	1	7998
68663	9	9.74	1	7998
68662	12	10.8	1	7998
68669	3	5.8	1	7999
68668	6	7.91	1	7999
68667	9	9.74	1	7999
68666	12	10.8	1	7999
68673	3	5.8	1	8000
68672	6	7.91	1	8000
68671	9	9.74	1	8000
68670	12	10.8	1	8000
68677	3	5.8	1	8001
68676	6	7.91	1	8001
68675	9	9.74	1	8001
68674	12	10.8	1	8001
68681	3	5.8	1	8002
68680	6	7.91	1	8002
68679	9	9.74	1	8002
68678	12	10.8	1	8002
68685	3	5.8	1	8003
68684	6	7.91	1	8003
68683	9	9.74	1	8003
68682	12	10.8	1	8003
68689	3	5.8	1	8004
68688	6	7.91	1	8004
68687	9	9.74	1	8004
68686	12	10.8	1	8004
68693	3	5.8	1	8005
68692	6	7.91	1	8005
68691	9	9.74	1	8005
68690	12	10.8	1	8005
68697	3	5.8	1	8006
68696	6	7.91	1	8006
68695	9	9.74	1	8006
68694	12	10.8	1	8006
68701	3	5.8	1	8007
68700	6	7.91	1	8007
68699	9	9.74	1	8007
68698	12	10.8	1	8007
68705	3	5.8	1	8008
68704	6	7.91	1	8008
68703	9	9.74	1	8008
68702	12	10.8	1	8008
68709	3	5.8	1	8009
68708	6	7.91	1	8009
68707	9	9.74	1	8009
68706	12	10.8	1	8009
68713	3	5.8	1	8010
68712	6	7.91	1	8010
68711	9	9.74	1	8010
68710	12	10.8	1	8010
68717	3	5.8	1	8011
68716	6	7.91	1	8011
68715	9	9.74	1	8011
68714	12	10.8	1	8011
68721	3	5.8	1	8012
68720	6	7.91	1	8012
68719	9	9.74	1	8012
68718	12	10.8	1	8012
68725	3	5.8	1	8013
68724	6	7.91	1	8013
68723	9	9.74	1	8013
68722	12	10.8	1	8013
68729	3	5.8	1	8014
68728	6	7.91	1	8014
68727	9	9.74	1	8014
68726	12	10.8	1	8014
68733	3	5.8	1	8015
68732	6	7.91	1	8015
68731	9	9.74	1	8015
68730	12	10.8	1	8015
68737	3	5.8	1	8016
68736	6	7.91	1	8016
68735	9	9.74	1	8016
68734	12	10.8	1	8016
68741	3	5.8	1	8017
68740	6	7.91	1	8017
68739	9	9.74	1	8017
68738	12	10.8	1	8017
68745	3	5.8	1	8018
68744	6	7.91	1	8018
68743	9	9.74	1	8018
68742	12	10.8	1	8018
68749	3	5.8	1	8019
68748	6	7.91	1	8019
68747	9	9.74	1	8019
68746	12	10.8	1	8019
68753	3	5.8	1	8020
68752	6	7.91	1	8020
68751	9	9.74	1	8020
68750	12	10.8	1	8020
68757	3	5.8	1	8021
68756	6	7.91	1	8021
68755	9	9.74	1	8021
68754	12	10.8	1	8021
68761	3	5.8	1	8022
68760	6	7.91	1	8022
68759	9	9.74	1	8022
68758	12	10.8	1	8022
68765	3	5.8	1	8023
68764	6	7.91	1	8023
68763	9	9.74	1	8023
68762	12	10.8	1	8023
68769	3	5.8	1	8024
68768	6	7.91	1	8024
68767	9	9.74	1	8024
68766	12	10.8	1	8024
68773	3	5.8	1	8025
68772	6	7.91	1	8025
68771	9	9.74	1	8025
68770	12	10.8	1	8025
68777	3	5.8	1	8026
68776	6	7.91	1	8026
68775	9	9.74	1	8026
68774	12	10.8	1	8026
68781	3	5.8	1	8027
68780	6	7.91	1	8027
68779	9	9.74	1	8027
68778	12	10.8	1	8027
68785	3	5.8	1	8028
68784	6	7.91	1	8028
68783	9	9.74	1	8028
68782	12	10.8	1	8028
68789	3	5.8	1	8029
68788	6	7.91	1	8029
68787	9	9.74	1	8029
68786	12	10.8	1	8029
68793	3	5.8	1	8030
68792	6	7.91	1	8030
68791	9	9.74	1	8030
68790	12	10.8	1	8030
68797	3	5.8	1	8031
68796	6	7.91	1	8031
68795	9	9.74	1	8031
68794	12	10.8	1	8031
68801	3	5.8	1	8032
68800	6	7.91	1	8032
68799	9	9.74	1	8032
68798	12	10.8	1	8032
68805	3	5.8	1	8033
68804	6	7.91	1	8033
68803	9	9.74	1	8033
68802	12	10.8	1	8033
68809	3	5.8	1	8034
68808	6	7.91	1	8034
68807	9	9.74	1	8034
68806	12	10.8	1	8034
68813	3	5.8	1	8035
68812	6	7.91	1	8035
68811	9	9.74	1	8035
68810	12	10.8	1	8035
68817	3	5.8	1	8036
68816	6	7.91	1	8036
68815	9	9.74	1	8036
68814	12	10.8	1	8036
68821	3	5.8	1	8037
68820	6	7.91	1	8037
68819	9	9.74	1	8037
68818	12	10.8	1	8037
68825	3	5.8	1	8038
68824	6	7.91	1	8038
68823	9	9.74	1	8038
68822	12	10.8	1	8038
68829	3	5.8	1	8039
68828	6	7.91	1	8039
68827	9	9.74	1	8039
68826	12	10.8	1	8039
68833	3	5.8	1	8040
68832	6	7.91	1	8040
68831	9	9.74	1	8040
68830	12	10.8	1	8040
68837	3	5.8	1	8041
68836	6	7.91	1	8041
68835	9	9.74	1	8041
68834	12	10.8	1	8041
68841	3	5.8	1	8042
68840	6	7.91	1	8042
68839	9	9.74	1	8042
68838	12	10.8	1	8042
68845	3	5.8	1	8043
68844	6	7.91	1	8043
68843	9	9.74	1	8043
68842	12	10.8	1	8043
68849	3	5.8	1	8044
68848	6	7.91	1	8044
68847	9	9.74	1	8044
68846	12	10.8	1	8044
68853	3	5.8	1	8045
68852	6	7.91	1	8045
68851	9	9.74	1	8045
68850	12	10.8	1	8045
68857	3	5.8	1	8046
68856	6	7.91	1	8046
68855	9	9.74	1	8046
68854	12	10.8	1	8046
68861	3	5.8	1	8047
68860	6	7.91	1	8047
68859	9	9.74	1	8047
68858	12	10.8	1	8047
68865	3	5.8	1	8048
68864	6	7.91	1	8048
68863	9	9.74	1	8048
68862	12	10.8	1	8048
68869	3	5.8	1	8049
68868	6	7.91	1	8049
68867	9	9.74	1	8049
68866	12	10.8	1	8049
68873	3	5.8	1	8050
68872	6	7.91	1	8050
68871	9	9.74	1	8050
68870	12	10.8	1	8050
68877	3	5.8	1	8051
68876	6	7.91	1	8051
68875	9	9.74	1	8051
68874	12	10.8	1	8051
68881	3	5.8	1	8052
68880	6	7.91	1	8052
68879	9	9.74	1	8052
68878	12	10.8	1	8052
68885	3	5.8	1	8053
68884	6	7.91	1	8053
68883	9	9.74	1	8053
68882	12	10.8	1	8053
68889	3	5.8	1	8054
68888	6	7.91	1	8054
68887	9	9.74	1	8054
68886	12	10.8	1	8054
68893	3	5.8	1	8055
68892	6	7.91	1	8055
68891	9	9.74	1	8055
68890	12	10.8	1	8055
68897	3	5.8	1	8056
68896	6	7.91	1	8056
68895	9	9.74	1	8056
68894	12	10.8	1	8056
68901	3	5.8	1	8057
68900	6	7.91	1	8057
68899	9	9.74	1	8057
68898	12	10.8	1	8057
68905	3	5.8	1	8058
68904	6	7.91	1	8058
68903	9	9.74	1	8058
68902	12	10.8	1	8058
68909	3	5.8	1	8059
68908	6	7.91	1	8059
68907	9	9.74	1	8059
68906	12	10.8	1	8059
68913	3	5.8	1	8060
68912	6	7.91	1	8060
68911	9	9.74	1	8060
68910	12	10.8	1	8060
68917	3	5.8	1	8061
68916	6	7.91	1	8061
68915	9	9.74	1	8061
68914	12	10.8	1	8061
68921	3	5.8	1	8062
68920	6	7.91	1	8062
68919	9	9.74	1	8062
68918	12	10.8	1	8062
68925	3	5.8	1	8063
68924	6	7.91	1	8063
68923	9	9.74	1	8063
68922	12	10.8	1	8063
68929	3	5.8	1	8064
68928	6	7.91	1	8064
68927	9	9.74	1	8064
68926	12	10.8	1	8064
68933	3	5.8	1	8065
68932	6	7.91	1	8065
68931	9	9.74	1	8065
68930	12	10.8	1	8065
68937	3	5.8	1	8066
68936	6	7.91	1	8066
68935	9	9.74	1	8066
68934	12	10.8	1	8066
68941	3	5.8	1	8067
68940	6	7.91	1	8067
68939	9	9.74	1	8067
68938	12	10.8	1	8067
68945	3	5.8	1	8068
68944	6	7.91	1	8068
68943	9	9.74	1	8068
68942	12	10.8	1	8068
68949	3	5.8	1	8069
68948	6	7.91	1	8069
68947	9	9.74	1	8069
68946	12	10.8	1	8069
68953	3	5.8	1	8070
68952	6	7.91	1	8070
68951	9	9.74	1	8070
68950	12	10.8	1	8070
68957	3	5.8	1	8071
68956	6	7.91	1	8071
68955	9	9.74	1	8071
68954	12	10.8	1	8071
68961	3	5.8	1	8072
68960	6	7.91	1	8072
68959	9	9.74	1	8072
68958	12	10.8	1	8072
68965	3	5.8	1	8073
68964	6	7.91	1	8073
68963	9	9.74	1	8073
68962	12	10.8	1	8073
68969	3	5.8	1	8074
68968	6	7.91	1	8074
68967	9	9.74	1	8074
68966	12	10.8	1	8074
68973	3	5.8	1	8075
68972	6	7.91	1	8075
68971	9	9.74	1	8075
68970	12	10.8	1	8075
68977	3	5.8	1	8076
68976	6	7.91	1	8076
68975	9	9.74	1	8076
68974	12	10.8	1	8076
68981	3	5.8	1	8077
68980	6	7.91	1	8077
68979	9	9.74	1	8077
68978	12	10.8	1	8077
68985	3	5.8	1	8078
68984	6	7.91	1	8078
68983	9	9.74	1	8078
68982	12	10.8	1	8078
68989	3	5.8	1	8079
68988	6	7.91	1	8079
68987	9	9.74	1	8079
68986	12	10.8	1	8079
68993	3	5.8	1	8080
68992	6	7.91	1	8080
68991	9	9.74	1	8080
68990	12	10.8	1	8080
68997	3	5.8	1	8081
68996	6	7.91	1	8081
68995	9	9.74	1	8081
68994	12	10.8	1	8081
69001	3	5.8	1	8082
69000	6	7.91	1	8082
68999	9	9.74	1	8082
68998	12	10.8	1	8082
69005	3	5.8	1	8083
69004	6	7.91	1	8083
69003	9	9.74	1	8083
69002	12	10.8	1	8083
69009	3	5.8	1	8084
69008	6	7.91	1	8084
69007	9	9.74	1	8084
69006	12	10.8	1	8084
69013	3	5.8	1	8085
69012	6	7.91	1	8085
69011	9	9.74	1	8085
69010	12	10.8	1	8085
69017	3	5.8	1	8086
69016	6	7.91	1	8086
69015	9	9.74	1	8086
69014	12	10.8	1	8086
69021	3	5.8	1	8087
69020	6	7.91	1	8087
69019	9	9.74	1	8087
69018	12	10.8	1	8087
69025	3	5.8	1	8088
69024	6	7.91	1	8088
69023	9	9.74	1	8088
69022	12	10.8	1	8088
69029	3	5.8	1	8089
69028	6	7.91	1	8089
69027	9	9.74	1	8089
69026	12	10.8	1	8089
69033	3	5.8	1	8090
69032	6	7.91	1	8090
69031	9	9.74	1	8090
69030	12	10.8	1	8090
69037	3	5.8	1	8091
69036	6	7.91	1	8091
69035	9	9.74	1	8091
69034	12	10.8	1	8091
69041	3	5.8	1	8092
69040	6	7.91	1	8092
69039	9	9.74	1	8092
69038	12	10.8	1	8092
69045	3	5.8	1	8093
69044	6	7.91	1	8093
69043	9	9.74	1	8093
69042	12	10.8	1	8093
69049	3	5.8	1	8094
69048	6	7.91	1	8094
69047	9	9.74	1	8094
69046	12	10.8	1	8094
69053	3	5.8	1	8095
69052	6	7.91	1	8095
69051	9	9.74	1	8095
69050	12	10.8	1	8095
69057	3	5.8	1	8096
69056	6	7.91	1	8096
69055	9	9.74	1	8096
69054	12	10.8	1	8096
69061	3	5.8	1	8097
69060	6	7.91	1	8097
69059	9	9.74	1	8097
69058	12	10.8	1	8097
69065	3	5.8	1	8098
69064	6	7.91	1	8098
69063	9	9.74	1	8098
69062	12	10.8	1	8098
69069	3	5.8	1	8099
69068	6	7.91	1	8099
69067	9	9.74	1	8099
69066	12	10.8	1	8099
69073	3	5.8	1	8100
69072	6	7.91	1	8100
69071	9	9.74	1	8100
69070	12	10.8	1	8100
69077	3	5.8	1	8101
69076	6	7.91	1	8101
69075	9	9.74	1	8101
69074	12	10.8	1	8101
69081	3	5.8	1	8102
69080	6	7.91	1	8102
69079	9	9.74	1	8102
69078	12	10.8	1	8102
69085	3	5.8	1	8103
69084	6	7.91	1	8103
69083	9	9.74	1	8103
69082	12	10.8	1	8103
69089	3	5.8	1	8104
69088	6	7.91	1	8104
69087	9	9.74	1	8104
69086	12	10.8	1	8104
69093	3	5.8	1	8105
69092	6	7.91	1	8105
69091	9	9.74	1	8105
69090	12	10.8	1	8105
69097	3	5.8	1	8106
69096	6	7.91	1	8106
69095	9	9.74	1	8106
69094	12	10.8	1	8106
69101	3	5.8	1	8107
69100	6	7.91	1	8107
69099	9	9.74	1	8107
69098	12	10.8	1	8107
69105	3	5.8	1	8108
69104	6	7.91	1	8108
69103	9	9.74	1	8108
69102	12	10.8	1	8108
69109	3	5.8	1	8109
69108	6	7.91	1	8109
69107	9	9.74	1	8109
69106	12	10.8	1	8109
69113	3	5.8	1	8110
69112	6	7.91	1	8110
69111	9	9.74	1	8110
69110	12	10.8	1	8110
69117	3	5.8	1	8111
69116	6	7.91	1	8111
69115	9	9.74	1	8111
69114	12	10.8	1	8111
69121	3	5.8	1	8112
69120	6	7.91	1	8112
69119	9	9.74	1	8112
69118	12	10.8	1	8112
69125	3	5.8	1	8113
69124	6	7.91	1	8113
69123	9	9.74	1	8113
69122	12	10.8	1	8113
69129	3	5.8	1	8114
69128	6	7.91	1	8114
69127	9	9.74	1	8114
69126	12	10.8	1	8114
69133	3	5.8	1	8115
69132	6	7.91	1	8115
69131	9	9.74	1	8115
69130	12	10.8	1	8115
69137	3	5.8	1	8116
69136	6	7.91	1	8116
69135	9	9.74	1	8116
69134	12	10.8	1	8116
69141	3	5.8	1	8117
69140	6	7.91	1	8117
69139	9	9.74	1	8117
69138	12	10.8	1	8117
69145	3	5.8	1	8118
69144	6	7.91	1	8118
69143	9	9.74	1	8118
69142	12	10.8	1	8118
69149	3	5.8	1	8119
69148	6	7.91	1	8119
69147	9	9.74	1	8119
69146	12	10.8	1	8119
69153	3	5.8	1	8120
69152	6	7.91	1	8120
69151	9	9.74	1	8120
69150	12	10.8	1	8120
69157	3	5.8	1	8121
69156	6	7.91	1	8121
69155	9	9.74	1	8121
69154	12	10.8	1	8121
69161	3	5.8	1	8122
69160	6	7.91	1	8122
69159	9	9.74	1	8122
69158	12	10.8	1	8122
69165	3	5.8	1	8123
69164	6	7.91	1	8123
69163	9	9.74	1	8123
69162	12	10.8	1	8123
69169	3	5.8	1	8124
69168	6	7.91	1	8124
69167	9	9.74	1	8124
69166	12	10.8	1	8124
69173	3	5.8	1	8125
69172	6	7.91	1	8125
69171	9	9.74	1	8125
69170	12	10.8	1	8125
69177	3	5.8	1	8126
69176	6	7.91	1	8126
69175	9	9.74	1	8126
69174	12	10.8	1	8126
69181	3	5.8	1	8127
69180	6	7.91	1	8127
69179	9	9.74	1	8127
69178	12	10.8	1	8127
69185	3	5.8	1	8128
69184	6	7.91	1	8128
69183	9	9.74	1	8128
69182	12	10.8	1	8128
69189	3	5.8	1	8129
69188	6	7.91	1	8129
69187	9	9.74	1	8129
69186	12	10.8	1	8129
69193	3	5.8	1	8130
69192	6	7.91	1	8130
69191	9	9.74	1	8130
69190	12	10.8	1	8130
69197	3	5.8	1	8131
69196	6	7.91	1	8131
69195	9	9.74	1	8131
69194	12	10.8	1	8131
69201	3	5.8	1	8132
69200	6	7.91	1	8132
69199	9	9.74	1	8132
69198	12	10.8	1	8132
69205	3	5.8	1	8133
69204	6	7.91	1	8133
69203	9	9.74	1	8133
69202	12	10.8	1	8133
69209	3	5.8	1	8134
69208	6	7.91	1	8134
69207	9	9.74	1	8134
69206	12	10.8	1	8134
69213	3	5.8	1	8135
